StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,timerPassage_First Click,timerPassage_Last Click,timerPassage_Page Submit,timerPassage_Click Count,S1Q1,S1Q2,S1Q3,S1Q4,S1Q5,S1Q6,S1Q7,S1Q8,S1Q9,S1Q10,S1Understand_1,S1Minutes,S1Interest_1,S1Knowledge_1,S1Progress,S2Understand_1,S2Interest_1,S2Knowledge_1,S2Progress,S2Q1a,S2Q2a,S2Q3a,S2Q4a,S2Q5a,S2Q6a,S2Q7a,S2Q8a,S2Q9a,S2Q10a,S2Q1b,S2Q2b,S2Q3b,S2Q4b,S2Q5b,S2Q6b,S2Q7b,S2Q8b,S2Q9b,S2Q10b,SC0,SC1,SC2,Group
3/13/2019 10:13,3/13/2019 10:17,0,38.77.0.126,100,283,1,3/13/2019 10:17,R_29ohMNDTfNt9vaP,,,,,44.98249817,-74.66259766,anonymous,EN,0,0,140.545,0,3,2,2,2,2,4,1,4,4,2,70,10,60,48,2,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,Control
3/13/2019 10:13,3/13/2019 10:17,0,68.115.100.65,100,295,1,3/13/2019 10:17,R_1ogQTWv9rlaX4AM,,,,,44.15519714,-93.99610138,anonymous,EN,25.048,123.931,125.211,26,,,,,,,,,,,,,,,,88,76,64,2,,,4,2,2,4,,2,,,2,2,,,,,2,,4,3,0,2,4,PreTest
3/13/2019 10:14,3/13/2019 10:18,0,70.90.9.129,100,216,1,3/13/2019 10:18,R_246LVfcVSgkYd3q,,,,,39.97880554,-75.12619781,anonymous,EN,0,0,70.025,0,,,,,,,,,,,,,,,,23,25,2,1,2,3,,,,2,,4,,2,,,4,4,1,,3,,4,,0,1,2,PostFeed
3/13/2019 10:14,3/13/2019 10:18,0,204.62.51.141,100,208,1,3/13/2019 10:18,R_2VPgitIKFlYCPxQ,,,,,39.40150452,-76.60189819,anonymous,EN,0,0,59.693,0,,,,,,,,,,,,,,,,26,23,67,1,,,3,,1,2,,,1,2,2,4,,2,,,4,4,,,0,1,2,PostTest
3/13/2019 10:10,3/13/2019 10:18,0,73.8.205.92,100,486,1,3/13/2019 10:18,R_1OChAcZWhvU3XAS,,,,,41.6558075,-88.22029877,anonymous,EN,16.906,50.583,151.078,2,,,,,,,,,,,,,,,,70,76,60,2,,3,,,,2,2,2,4,,2,,4,2,2,,,,,2,0,3,2,PostTest
3/13/2019 10:17,3/13/2019 10:18,0,198.185.164.120,100,44,1,3/13/2019 10:18,R_XzcxTdCohJY0mjf,,,,,40.73800659,-73.9858017,anonymous,EN,0,0,2.401,0,,,,,,,,,,,,,,,,42,61,61,1,2,,,,,2,,2,3,1,,2,4,3,1,,3,,,,0,3,2,PreTest
3/13/2019 10:06,3/13/2019 10:18,0,173.225.145.74,100,723,1,3/13/2019 10:18,R_3dPSaIUUG9TjAvD,,,,,45.73640442,-94.165802,anonymous,EN,12.172,138.068,144.945,3,,,,,,,,,,,,,,,,20,10,0,2,3,,4,,,4,,2,,2,,1,,2,2,,3,,3,,0,1,1,PostFeed
3/13/2019 10:13,3/13/2019 10:19,0,71.12.45.129,100,357,1,3/13/2019 10:19,R_4NoR2Q1QjDncYPD,,,,,33.14520264,-97.06990051,anonymous,EN,0,0,138.28,0,,,,,,,,,,,,,,,,100,30,50,2,2,,,,,3,,2,3,3,,3,1,2,2,,2,,,,0,3,3,PostFeed
3/13/2019 10:13,3/13/2019 10:19,0,73.28.231.213,100,401,1,3/13/2019 10:19,R_1nNRQ6kGtBzGtgg,,,,,27.60009766,-81.50150299,anonymous,EN,56.573,147.036,181,4,2,3,4,4,2,4,1,2,4,3,80,7,46,23,1,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,Up2
3/13/2019 10:16,3/13/2019 10:19,0,76.208.87.96,100,225,1,3/13/2019 10:19,R_3Pbrq4O1CNsvdRG,,,,,28.39320374,-81.36219788,anonymous,EN,0,0,62.607,0,,,,,,,,,,,,,,,,79,89,67,1,,,4,2,2,2,,,,2,2,3,,,,,2,2,1,,0,1,3,PostTest
3/13/2019 10:12,3/13/2019 10:19,0,107.140.191.176,100,456,1,3/13/2019 10:19,R_qzpAtXIGwHOhzaN,,,,,30.4420929,-97.6339035,anonymous,EN,11.079,113.285,114.08,4,3,1,4,2,4,1,2,2,1,3,40,6,35,37,2,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,Down2
3/13/2019 10:00,3/13/2019 10:19,0,108.218.181.39,100,1172,1,3/13/2019 10:19,R_1CxpGdclOyqMmSk,,,,,33.97639465,-117.3340988,anonymous,EN,6.771,6.771,100.548,1,,,,,,,,,,,,,,,,50,41,38,1,,2,4,2,,,2,,4,,2,,,,4,2,,3,,3,0,4,1,PreTest
3/13/2019 10:14,3/13/2019 10:19,0,74.222.116.114,100,297,1,3/13/2019 10:19,R_1dNpjwwzRFLg5tl,,,,,33.88209534,-80.40280151,anonymous,EN,6.966,107.871,108.382,3,2,2,4,2,2,2,1,2,4,2,78,4,87,36,2,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Down2
3/13/2019 10:08,3/13/2019 10:20,0,173.216.78.41,100,722,1,3/13/2019 10:20,R_1QbGObZcBZqet8I,,,,,34.11529541,-93.06900024,anonymous,EN,9.898,163.54,166.111,13,,,,,,,,,,,,,,,,85,75,10,2,2,,,2,,2,,2,4,,,3,1,,2,,2,,,3,0,4,2,PreTest
3/13/2019 10:09,3/13/2019 10:20,0,24.20.4.171,100,638,1,3/13/2019 10:20,R_TcNY8YF73q4t6ox,,,,,44.0644989,-123.1461029,anonymous,EN,6.059,170.531,172.9,11,,,,,,,,,,,,,,,,70,50,30,1,,,1,2,2,,3,,,1,2,2,,,,3,,2,4,,0,3,5,PostFeed
3/13/2019 10:14,3/13/2019 10:20,0,68.33.30.98,100,324,1,3/13/2019 10:20,R_3rSA00q3PSGDjaH,,,,,39.10899353,-77.24890137,anonymous,EN,48.058,50.967,66.477,3,,,,,,,,,,,,,,,,63,68,40,2,,2,,,,2,2,,4,3,2,,1,2,2,,,2,,,0,3,4,PreTest
3/13/2019 10:11,3/13/2019 10:20,0,76.179.251.212,100,511,1,3/13/2019 10:20,R_2WU7cY2INlwKuKF,,,,,44.82269287,-68.80010223,anonymous,EN,126.9,133.205,137.005,2,,,,,,,,,,,,,,,,92,60,58,2,3,,4,,2,,2,,4,,,2,,2,,4,,2,,1,0,2,4,PreTest
3/13/2019 10:15,3/13/2019 10:20,0,76.100.121.60,100,269,1,3/13/2019 10:20,R_3HCjjzIqIcRdpyu,,,,,39.49259949,-77.4611969,anonymous,EN,125.554,125.554,128.675,1,,,,,,,,,,,,,,,,81,56,11,2,,2,4,2,,,,2,4,,2,,,,2,2,2,,,1,0,4,3,PostFeed
3/13/2019 10:14,3/13/2019 10:20,0,66.87.145.240,100,357,1,3/13/2019 10:20,R_28AJtvwgtT55gXk,,,,,45.01390076,-93.15450287,anonymous,EN,13.863,212.152,213.547,72,,,,,,,,,,,,,,,,76,71,50,1,,,4,4,,3,,4,4,,3,2,,,1,,2,,,1,0,2,4,PostFeed
3/13/2019 10:14,3/13/2019 10:20,0,172.58.104.83,100,341,1,3/13/2019 10:20,R_3LgUbPFDD8dagLU,,,,,32.76489258,-97.01119995,anonymous,EN,19.571,129.788,130.663,25,3,3,2,2,1,2,3,4,3,2,85,2,87,0,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,FT
3/13/2019 10:17,3/13/2019 10:20,0,187.140.94.7,100,208,1,3/13/2019 10:20,R_3nHRMDHSXN3kbVC,,,,,20.03450012,-100.7303009,anonymous,EN,0,0,74.55,0,2,2,4,2,2,2,2,2,4,1,75,4,73,51,1,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,Up2
3/13/2019 10:09,3/13/2019 10:20,0,108.250.57.252,100,684,1,3/13/2019 10:20,R_2UitypRgIMNu8GK,,,,,38.63529968,-121.4557953,anonymous,EN,65.427,481.603,482.99,4,,,,,,,,,,,,,,,,61,100,0,1,2,,,,1,3,1,,,2,,2,4,2,,,,2,4,,0,3,4,PostTest
3/13/2019 10:12,3/13/2019 10:20,0,151.203.62.179,100,516,1,3/13/2019 10:20,R_2e4LUXp0YnCrd9R,,,,,42.43209839,-71.45500183,anonymous,EN,0,0,239.665,0,,,,,,,,,,,,,,,,50,0,0,1,2,,,4,2,,,2,,3,,3,2,,,4,3,,3,,0,2,0,PostFeed
3/13/2019 10:11,3/13/2019 10:21,0,184.183.28.233,100,564,1,3/13/2019 10:21,R_2pRC0JTPhuk0J49,,,,,33.5493927,-111.9564972,anonymous,EN,27.184,179.665,211.663,5,,,,,,,,,,,,,,,,88,75,50,2,,3,4,,4,4,,,4,,3,,,3,,,3,4,,3,0,1,0,PreTest
3/13/2019 10:17,3/13/2019 10:21,0,50.193.159.92,100,204,1,3/13/2019 10:21,R_1JDFAln2cMjQacQ,,,,,38.99940491,-77.03359985,anonymous,EN,0,0,81.016,0,,,,,,,,,,,,,,,,60,89,19,1,,1,,2,,4,3,2,,,2,,3,,2,,,,4,1,0,2,3,PostTest
3/13/2019 10:12,3/13/2019 10:21,0,75.73.115.182,100,508,1,3/13/2019 10:21,R_1DUXlQWt69TBQqA,,,,,45.16430664,-93.31929779,anonymous,EN,33.177,97.73,104.449,4,,,,,,,,,,,,,,,,100,50,0,2,,2,4,,,,2,,4,1,3,,,2,4,2,,2,,,0,4,2,PostFeed
3/13/2019 10:04,3/13/2019 10:21,0,24.120.55.68,100,1045,1,3/13/2019 10:21,R_3NKDSZiCB60vfSc,,,,,36.03829956,-115.1445999,anonymous,EN,116.748,119.868,121.071,2,,,,,,,,,,,,,,,,100,50,10,2,2,,,2,,,2,2,4,,,2,1,,1,2,,,,1,0,5,4,PostFeed
3/13/2019 10:16,3/13/2019 10:21,0,71.181.116.200,100,306,1,3/13/2019 10:21,R_3k0ncAArlvozAOy,,,,,44.43539429,-69.01480103,anonymous,EN,0,0,134.263,0,,,,,,,,,,,,,,,,80,75,55,1,,2,4,2,,4,,,4,,2,,,,2,,2,2,,2,0,3,3,PreTest
3/13/2019 10:16,3/13/2019 10:21,0,192.249.1.139,100,293,1,3/13/2019 10:21,R_Azo9VG1E86IjFyp,,,,,35.99009705,-83.96219635,anonymous,EN,0,0,103.488,0,2,3,4,2,2,3,2,2,4,2,80,4,70,40,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Down2
3/13/2019 10:17,3/13/2019 10:21,0,76.187.239.36,100,245,1,3/13/2019 10:21,R_27p2MZ0oFfyv9SI,,,,,32.72259521,-97.07849884,anonymous,EN,0,0,79.201,0,2,2,4,2,2,2,3,2,4,1,85,3,60,5,1,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,FT
3/13/2019 10:16,3/13/2019 10:23,0,73.26.185.245,100,423,1,3/13/2019 10:23,R_BK7xyNxsfHRoS2t,,,,,32.32440186,-106.6682968,anonymous,EN,5.63,13.184,78.367,4,3,2,1,2,2,3,2,2,4,1,86,5,87,53,2,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,Down2
3/13/2019 10:17,3/13/2019 10:23,0,45.17.3.207,100,334,1,3/13/2019 10:23,R_Q0uS2lGQFhEbfIR,,,,,33.45399475,-84.15339661,anonymous,EN,41.221,154.703,157.581,3,,,,,,,,,,,,,,,,72,96,21,1,,3,,2,,4,,,3,3,2,,4,,2,,2,2,,,0,1,3,PostFeed
3/13/2019 10:13,3/13/2019 10:23,0,174.100.1.188,100,624,1,3/13/2019 10:23,R_2X1Bv4aOcoPu1F5,,,,,42.07530212,-80.06710052,anonymous,EN,4.924,14.053,167.503,5,2,2,4,2,2,4,2,2,3,3,61,5,39,14,2,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Up2
3/13/2019 10:15,3/13/2019 10:23,0,96.59.128.128,100,456,1,3/13/2019 10:23,R_3kNUqAZeWAW1dkU,,,,,28.06840515,-82.75930023,anonymous,EN,0,0,116.984,0,2,2,1,2,2,3,2,2,4,1,60,5,40,20,2,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,Up2
3/13/2019 10:13,3/13/2019 10:23,0,45.31.113.40,100,623,1,3/13/2019 10:23,R_2urIsP89gcuoqvk,,,,,29.73730469,-95.39720154,anonymous,EN,2.667,2.667,444.012,1,,,,,,,,,,,,,,,,80,93,100,1,2,2,1,,2,,1,,,,,,,2,,2,,2,4,2,0,3,3,PreTest
3/13/2019 10:16,3/13/2019 10:23,0,73.84.215.24,100,448,1,3/13/2019 10:23,R_3EKp1T9hz5D84FL,,,,,26.65600586,-80.12599945,anonymous,EN,0,0,161.501,0,2,3,4,2,2,2,2,2,4,1,90,3,50,10,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,FT
3/13/2019 10:17,3/13/2019 10:24,0,157.131.221.245,100,379,1,3/13/2019 10:24,R_2TnifhhFE5V6jYY,,,,,37.74699402,-122.4389038,anonymous,EN,1.501,197.303,198.123,76,,,,,,,,,,,,,,,,57,50,50,2,3,,,2,2,,2,2,,,,1,4,,,2,,,4,3,0,3,1,PostFeed
3/13/2019 10:12,3/13/2019 10:24,0,68.196.50.47,100,683,1,3/13/2019 10:24,R_1FbpdoxXA0Yp8Bk,,,,,41.12219238,-73.43579865,anonymous,EN,1.29,278.186,279.545,24,,,,,,,,,,,,,,,,10,6,0,2,,2,,2,,4,2,,1,,2,,2,,4,,,4,,3,0,3,1,PreTest
3/13/2019 10:17,3/13/2019 10:24,0,99.196.110.50,100,403,1,3/13/2019 10:24,R_3pnEB8AWV9bzMSL,,,,,42.86659241,-106.3131027,anonymous,EN,6.661,16.213,17.099,2,,,,,,,,,,,,,,,,80,40,39,2,,,4,2,2,4,,,3,,3,2,,,,,2,2,,1,0,1,4,PostTest
3/13/2019 10:12,3/13/2019 10:24,0,72.133.46.6,100,731,1,3/13/2019 10:24,R_1jOeHy5WQ6rjW8M,,,,,44.49139404,-87.92669678,anonymous,EN,3.363,275.304,311.419,2,,,,,,,,,,,,,,,,70,77,7,1,2,,4,2,,4,,,,1,,2,,,4,,3,2,1,,0,3,2,PostFeed
3/13/2019 10:14,3/13/2019 10:24,0,69.253.159.84,100,626,1,3/13/2019 10:24,R_1NfiaDHusUOl2wg,,,,,40.08650208,-74.98249817,anonymous,EN,1.334,184.327,187.657,10,2,2,4,2,4,3,2,2,4,2,71,1,61,9,1,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,Control
3/13/2019 10:13,3/13/2019 10:24,0,75.85.176.151,100,659,1,3/13/2019 10:24,R_2ayFzfgqMZV6PUr,,,,,33.11650085,-117.1846008,anonymous,EN,15.365,52.029,296.482,8,,,,,,,,,,,,,,,,75,60,40,2,,2,4,2,,,,,3,2,2,,,,2,4,2,2,,,0,2,3,PreTest
3/13/2019 10:20,3/13/2019 10:24,0,98.166.42.184,100,270,1,3/13/2019 10:24,R_1loFo3FCOO4fSas,,,,,37.11000061,-76.5114975,anonymous,EN,0,0,89.01,0,2,1,2,2,2,4,3,2,3,2,79,2,24,12,2,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,Down2
3/13/2019 10:20,3/13/2019 10:24,0,130.212.18.87,100,254,1,3/13/2019 10:24,R_1CJtDfVTnj5AmXG,,,,,37.72109985,-122.4754028,anonymous,EN,0,0,80.02,0,,,,,,,,,,,,,,,,38,77,59,2,2,2,,,2,,3,,4,,,,2,2,,2,,2,,1,0,3,3,PostFeed
3/13/2019 10:18,3/13/2019 10:24,0,68.108.178.174,100,358,1,3/13/2019 10:24,R_XTYD8nPQ1Yxwky5,,,,,36.01190186,-115.0432968,anonymous,EN,1.6,124.206,125.669,71,,,,,,,,,,,,,,,,64,37,54,2,,,,,2,4,2,2,,2,3,2,4,2,,,,,4,,0,2,3,PreTest
3/13/2019 10:21,3/13/2019 10:24,0,174.18.44.214,100,214,1,3/13/2019 10:24,R_3elTR4kQJOw9XJw,,,,,32.21299744,-110.8279037,anonymous,EN,0,0,95.047,0,2,4,4,2,2,2,2,2,4,1,85,3,83,78,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Down2
3/13/2019 10:18,3/13/2019 10:25,0,174.16.52.43,100,407,1,3/13/2019 10:25,R_1CJD1EvLvF6JMEP,,,,,39.67959595,-104.9626007,anonymous,EN,0,0,181.283,0,2,3,4,2,2,3,2,2,4,1,100,4,100,80,2,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,Up2
3/13/2019 10:15,3/13/2019 10:25,0,174.55.12.93,100,567,1,3/13/2019 10:25,R_2tnZhOp1PzxkgjS,,,,,39.95899963,-76.65920258,anonymous,EN,0,0,180.758,0,3,2,4,2,2,2,1,2,4,1,30,5,20,35,1,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,FT
3/13/2019 10:18,3/13/2019 10:25,0,162.83.124.53,100,423,1,3/13/2019 10:25,R_1nZ3lpjl0SZ5Wmn,,,,,36.8374939,-76.09760284,anonymous,EN,0,0,153.275,0,,,,,,,,,,,,,,,,0,100,6,1,3,,2,4,,2,,,,3,,3,,,3,,4,4,4,,0,0,1,PostFeed
3/13/2019 10:19,3/13/2019 10:25,0,73.221.181.78,100,353,1,3/13/2019 10:25,R_2txIubaZ7Nq5KAC,,,,,47.6631012,-122.3029022,anonymous,EN,0,0,133.256,0,2,2,4,2,1,4,2,4,4,2,90,4,100,80,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Control
3/13/2019 10:20,3/13/2019 10:25,0,161.49.249.254,100,314,1,3/13/2019 10:25,R_1kIgf8D2zxPQGBm,,,,,43.08279419,-88.02690125,anonymous,EN,0,0,121.761,0,,,,,,,,,,,,,,,,65,81,55,1,3,,2,2,2,,,,,1,,1,,,,3,2,2,4,,0,2,4,PostTest
3/13/2019 10:23,3/13/2019 10:26,0,24.213.184.142,100,152,1,3/13/2019 10:26,R_ut9zeQyWCiWO9Vv,,,,,43.02679443,-76.01450348,anonymous,EN,25.28,25.28,29.286,1,,,,,,,,,,,,,,,,20,11,7,2,,2,4,3,1,,1,,,,2,,,,,4,,1,3,2,0,2,1,PreTest
3/13/2019 10:16,3/13/2019 10:26,0,99.3.173.170,100,574,1,3/13/2019 10:26,R_29mlogkpaRPvfK5,,,,,35.68280029,-78.59770203,anonymous,EN,5.097,202.817,206.302,11,,,,,,,,,,,,,,,,97,98,76,2,,,,,2,2,2,,4,1,2,1,4,2,,,,2,,,0,3,3,PreTest
3/13/2019 10:17,3/13/2019 10:26,0,99.174.223.11,100,497,1,3/13/2019 10:26,R_2Bbn162or9hIN4X,,,,,34.04789734,-81.11009979,anonymous,EN,24.802,147.869,154.757,5,3,1,1,2,1,2,2,3,1,1,80,5,50,40,1,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Down2
3/13/2019 10:21,3/13/2019 10:26,0,142.196.255.46,100,261,1,3/13/2019 10:26,R_3psXxfUJbC2SLpq,,,,,28.65289307,-81.21060181,anonymous,EN,51.65,126.184,126.795,4,,,,,,,,,,,,,,,,50,0,0,2,,,,2,4,4,,2,4,,2,4,2,,,,2,,,3,0,3,2,PreTest
3/13/2019 10:18,3/13/2019 10:26,0,75.175.112.148,100,463,1,3/13/2019 10:26,R_1FbPGsT9ExQQ8s4,,,,,30.47520447,-87.69920349,anonymous,EN,0,0,269.298,0,2,2,4,2,2,3,2,2,4,1,82,5,73,30,1,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,Down2
3/13/2019 10:21,3/13/2019 10:26,0,47.188.47.178,100,281,1,3/13/2019 10:26,R_3Hts3je3zOv8j5u,,,,,33.0809021,-96.72409821,anonymous,EN,0,0,11.745,0,,,,,,,,,,,,,,,,64,79,50,2,2,2,1,,,,,,4,1,,,,2,2,3,3,2,,,0,5,3,PreTest
3/13/2019 10:18,3/13/2019 10:26,0,24.34.126.240,100,500,1,3/13/2019 10:26,R_ze7N662Omfr1eVj,,,,,41.67390442,-70.19490051,anonymous,EN,31.275,176.745,181.648,6,3,4,1,2,2,4,2,2,3,3,82,2,92,72,2,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,Control
3/13/2019 10:21,3/13/2019 10:26,0,73.47.67.161,100,298,1,3/13/2019 10:26,R_AA1WvBbeHu4sRln,,,,,42.42799377,-71.0617981,anonymous,EN,0,0,92.13,0,,,,,,,,,,,,,,,,100,93,83,2,2,1,,2,,3,,4,,,,,4,,4,,1,,1,2,0,3,0,PostTest
3/13/2019 10:19,3/13/2019 10:26,0,108.29.222.159,100,414,1,3/13/2019 10:27,R_22A3xmtE47Slbmp,,,,,40.71229553,-73.79850006,anonymous,EN,35.152,35.152,194.847,1,,,,,,,,,,,,,,,,60,60,58,2,,,4,,1,3,3,,,1,2,1,,2,,,,1,4,,0,3,3,PostFeed
3/13/2019 10:18,3/13/2019 10:27,0,135.26.144.25,100,526,1,3/13/2019 10:27,R_1d1hcYtebA9Gqj7,,,,,38.76800537,-121.3348999,anonymous,EN,5.54,145.813,146.889,8,2,2,1,2,2,3,2,2,4,1,90,3,61,43,2,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,Control
3/13/2019 10:16,3/13/2019 10:27,0,4.31.137.194,100,608,1,3/13/2019 10:27,R_2UcnI5D3XIR4YK1,,,,,37.70480347,-97.36380005,anonymous,EN,102.461,125.841,217.109,4,2,2,4,2,2,2,2,2,4,1,71,8,40,17,2,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,Up2
3/13/2019 10:21,3/13/2019 10:27,0,68.3.149.10,100,350,1,3/13/2019 10:27,R_2dv6Z8ps8ObCIGz,,,,,33.40260315,-111.7241974,anonymous,EN,0,0,145.603,0,,,,,,,,,,,,,,,,78,53,37,2,,,3,2,2,,2,,4,,2,2,,,,4,,2,,2,0,3,3,PreTest
3/13/2019 10:25,3/13/2019 10:27,0,71.196.63.202,100,119,1,3/13/2019 10:27,R_1gGukuxGHuoFiso,,,,,25.86959839,-80.30729675,anonymous,EN,0.701,12.791,14.1,13,,,,,,,,,,,,,,,,49,50,29,1,,,2,2,3,,2,,,1,1,1,,,,4,,1,4,,0,3,1,PostFeed
3/13/2019 10:21,3/13/2019 10:27,0,171.66.210.130,100,385,1,3/13/2019 10:27,R_1eXBxjQ7tDC4nMa,,,,,37.42359924,-122.1618958,anonymous,EN,205.067,205.067,205.614,1,2,2,1,2,2,2,2,2,4,2,85,5,70,20,1,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,Control
3/13/2019 10:15,3/13/2019 10:27,0,67.8.46.228,100,719,1,3/13/2019 10:27,R_3NUOM6G3b9vu1Ig,,,,,28.19839478,-81.48699951,anonymous,EN,0,0,597.816,0,,,,,,,,,,,,,,,,75,100,81,2,,,,1,4,,3,3,3,,3,1,4,,,2,,,,4,0,0,0,PostTest
3/13/2019 10:21,3/13/2019 10:28,0,108.188.242.172,100,383,1,3/13/2019 10:28,R_6YF3p50Sa3MPYkh,,,,,28.62249756,-81.43170166,anonymous,EN,10.62,16.18,81.31,4,,,,,,,,,,,,,,,,25,72,26,2,3,2,,,,,1,4,,3,,,4,1,4,3,,,1,,0,1,1,PostFeed
3/13/2019 10:18,3/13/2019 10:28,0,172.92.213.228,100,554,1,3/13/2019 10:28,R_10N4lFA9Q7uQta3,,,,,48.17610168,-122.5209961,anonymous,EN,0.794,17.542,36.761,3,,,,,,,,,,,,,,,,81,84,73,1,,,,,1,3,,2,4,1,2,2,4,3,,,1,,,,0,5,2,PostTest
3/13/2019 10:23,3/13/2019 10:28,0,68.187.52.154,100,256,1,3/13/2019 10:28,R_2EjdXa2w4N0fcvk,,,,,34.41789246,-117.3063965,anonymous,EN,0,0,47.621,0,,,,,,,,,,,,,,,,61,74,47,1,2,,4,,,2,,2,,3,,1,,2,4,,3,,3,,0,2,1,PostTest
3/13/2019 10:15,3/13/2019 10:28,0,67.8.46.228,100,752,1,3/13/2019 10:28,R_1FkrmIy1orantvE,,,,,28.19839478,-81.48699951,anonymous,EN,32.746,87.556,102.955,10,2,1,4,3,4,3,1,3,2,2,86,10,87,88,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,FT
3/13/2019 10:21,3/13/2019 10:28,0,68.58.72.94,100,403,1,3/13/2019 10:28,R_3MQImtTExLyUJDD,,,,,39.86889648,-85.97650146,anonymous,EN,2.394,135.607,140.981,6,3,3,1,2,2,2,2,1,4,1,81,15,90,60,1,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Up2
3/13/2019 10:16,3/13/2019 10:28,0,108.41.123.98,100,710,1,3/13/2019 10:28,R_1ePH9rUmciS8FFU,,,,,41.01289368,-73.75589752,anonymous,EN,6.07,310.747,330.739,5,,,,,,,,,,,,,,,,60,75,0,1,,,,2,2,,2,3,4,,2,2,1,,,2,,,,2,0,3,3,PostTest
3/13/2019 10:24,3/13/2019 10:28,0,67.189.171.219,100,213,1,3/13/2019 10:28,R_3O6p4guIuvmAWma,,,,,42.45669556,-71.37470245,anonymous,EN,0,0,74.595,0,2,3,4,2,1,2,1,2,4,1,70,2,91,0,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Up2
3/13/2019 10:18,3/13/2019 10:28,0,72.182.31.219,100,607,1,3/13/2019 10:29,R_12rqQkrD0ExBQ4U,,,,,30.21330261,-97.853302,anonymous,EN,7.675,29.284,284.583,5,,,,,,,,,,,,,,,,41,74,80,2,2,2,,2,,3,,,,2,,,1,,1,,1,1,4,,0,4,3,PreTest
3/13/2019 10:21,3/13/2019 10:29,0,74.197.23.203,100,494,1,3/13/2019 10:29,R_PYa0Y6vJJn9shTX,,,,,31.47070313,-100.4385986,anonymous,EN,244.293,252.803,253.446,2,2,2,1,2,4,4,3,2,3,3,87,7,50,0,2,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Up2
3/13/2019 10:21,3/13/2019 10:29,0,73.5.106.65,100,471,1,3/13/2019 10:29,R_33vRsYxzMirZVQ5,,,,,35.07609558,-89.85469818,anonymous,EN,0,0,164.288,0,2,3,2,2,2,3,2,2,1,1,61,5,61,52,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Control
3/13/2019 10:25,3/13/2019 10:30,0,68.82.44.204,100,291,1,3/13/2019 10:30,R_1Q5eJSNyIKiM2pU,,,,,40.18130493,-74.91040039,anonymous,EN,0,0,128.013,0,2,2,1,2,1,4,2,2,4,3,88,4,65,30,2,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,FT
3/13/2019 10:25,3/13/2019 10:30,0,47.159.227.14,100,280,1,3/13/2019 10:30,R_vPOaGmWlSp6yZpL,,,,,34.95449829,-120.4324951,anonymous,EN,0,0,136.732,0,,,,,,,,,,,,,,,,63,75,59,2,,,1,,2,,1,,4,3,2,2,,2,,1,,2,,,0,2,4,PostFeed
3/13/2019 10:25,3/13/2019 10:30,0,184.53.0.156,100,281,1,3/13/2019 10:30,R_2QVUDzwFzXcDayF,,,,,37.75100708,-97.8219986,anonymous,EN,1.875,100.809,101.882,11,2,3,4,2,1,4,2,2,4,1,84,3,52,43,2,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,FT
3/13/2019 10:24,3/13/2019 10:30,0,189.164.179.10,100,367,1,3/13/2019 10:30,R_vAHwdwgpAqjN3Pj,,,,,19.04389954,-98.1984024,anonymous,EN,0,0,4.74,0,3,1,2,1,1,3,3,1,1,2,69,8,89,68,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,FT
